steps,rewards
142608,10.805437867702278
143608,-50.69495064770462
144608,155.6199916698245
145608,25.69912143591437
146608,-17.609634614258592
146933,-16.706746192759027
147249,11.176448809255135
148249,-17.781322165567445
149249,-13.134533612864969
150249,25.876398826785458
151249,-15.267717175842222
152249,6.638728251804168
153249,24.952232030919966
154249,-51.180989683446604
155249,-39.30204205460038
156249,-67.11204682629122
157116,127.96450334288924
157837,163.84442934823306
158837,56.873738902498516
159837,-21.540380497602833
160537,178.51311556871298
161537,64.24558902553272
162088,185.14455451731203
162827,140.175072939603
163356,206.23246155233065
164062,162.21398710195592
164594,180.1094218741119
165594,-60.80339035176406
166318,181.55955739867903
167062,147.32512163931293
167302,-22.507360718603437
168302,-50.29998863002679
168527,14.979142851013563
169373,74.60265233644438
169733,249.6146840643635
170291,196.1275751222143
170709,244.04938683284712
171433,161.79518191585532
172433,66.25155992910064
173008,206.37996916494208
173902,248.79984449389104
174449,242.19728055129355
174680,244.28598497051274
175079,195.84480138092417
175214,-114.73512781183814
175592,269.02021921276935
175944,207.59788198587842
176235,232.84512485160678
176501,265.68742445752787
176757,240.69748887013242
176940,-405.0557641044397
177185,279.04008991712595
177448,-43.078985587992484
177820,232.8554621290973
178066,263.1174633196028
178277,288.56893815330864
178731,280.04114851116003
179222,235.67203360646837
179521,237.54326759773767
179820,214.94308735898028
180046,248.46660488812415
180290,279.596001025727
180577,249.58075906020525
180891,243.24116846343514
181136,254.70989726237616
181373,249.9669719739389
181685,291.7649977284173
182001,241.9884356499066
182280,304.6916419629706
182547,232.63645925949461
182952,216.19318449704184
183195,-49.12116864700255
183470,254.5870451379563
183642,-221.23318165002138
183880,240.03897347919175
184103,-9.394069013017287
184484,229.34356888612064
184646,-347.60533492156463
184960,209.39422166861314
185224,268.9963400400874
185666,214.3339654826098
186050,252.08063639817078
186430,-17.409252887255533
186662,242.61140576784885
187011,204.31999220322524
187242,-1.572425226760089
187760,219.94086456289006
188106,263.6654091069172
188404,259.43962592492744
188737,226.3467936848824
189060,171.73742553938422
189624,202.41893518492367
190484,203.71483552824955
190772,32.048287683316076
191140,230.99605238854917
191499,220.27001077927872
191804,221.1821200919644
192246,228.340065940917
192575,247.2388256242644
193022,217.631638149271
193150,-18.85171874145898
193635,203.35741572127844
194152,223.97339100814742
194661,258.73155723982035
194990,239.27145467379486
195181,-150.51048778703984
195533,246.22908326111929
195946,207.8408799940451
196275,266.4623963021568
197275,107.29976429193103
197654,254.97615875047882
198044,249.36446878006365
198415,227.70677810725917
198566,4.456112914564045
198907,191.5303722721765
199309,216.3658267160497
